date,Symbol,rv5
2012-03-06 00:00:00+00:00,.FTSE,5.49E-05
2012-03-07 00:00:00+00:00,.FTSE,3.03E-05
2012-03-08 00:00:00+00:00,.FTSE,6.27E-05
2012-03-09 00:00:00+00:00,.FTSE,3.55E-05
2012-03-12 00:00:00+00:00,.FTSE,3.31E-05
2012-03-13 00:00:00+00:00,.FTSE,3.92E-05
2012-03-14 00:00:00+00:00,.FTSE,2.83E-05
2012-03-15 00:00:00+00:00,.FTSE,2.88E-05
2012-03-16 00:00:00+00:00,.FTSE,1.78E-05
2012-03-19 00:00:00+00:00,.FTSE,3.04E-05
2012-03-20 00:00:00+00:00,.FTSE,5.05E-05
2012-03-21 00:00:00+00:00,.FTSE,3.75E-05
2012-03-22 00:00:00+00:00,.FTSE,5.79E-05
2012-03-23 00:00:00+00:00,.FTSE,5.03E-05
2012-03-26 00:00:00+01:00,.FTSE,6.36E-05
2012-03-27 00:00:00+01:00,.FTSE,5.05E-05
2012-03-28 00:00:00+01:00,.FTSE,5.87E-05
2012-03-29 00:00:00+01:00,.FTSE,5.41E-05
2012-03-30 00:00:00+01:00,.FTSE,4.40E-05
2012-04-02 00:00:00+01:00,.FTSE,9.06E-05
2012-04-03 00:00:00+01:00,.FTSE,4.63E-05
2012-04-04 00:00:00+01:00,.FTSE,6.66E-05
2012-04-05 00:00:00+01:00,.FTSE,6.85E-05
2012-04-10 00:00:00+01:00,.FTSE,0.000172002
2012-04-11 00:00:00+01:00,.FTSE,6.81E-05
2012-04-12 00:00:00+01:00,.FTSE,8.83E-05
2012-04-13 00:00:00+01:00,.FTSE,8.24E-05
2012-04-16 00:00:00+01:00,.FTSE,8.26E-05
2012-04-17 00:00:00+01:00,.FTSE,4.83E-05
2012-04-18 00:00:00+01:00,.FTSE,6.98E-05
2012-04-19 00:00:00+01:00,.FTSE,0.000126184
2012-04-20 00:00:00+01:00,.FTSE,6.39E-05
2012-04-23 00:00:00+01:00,.FTSE,0.000111807
2012-04-24 00:00:00+01:00,.FTSE,5.89E-05
2012-04-25 00:00:00+01:00,.FTSE,5.76E-05
2012-04-26 00:00:00+01:00,.FTSE,6.37E-05
2012-04-27 00:00:00+01:00,.FTSE,0.000104114
2012-04-30 00:00:00+01:00,.FTSE,3.69E-05
2012-05-01 00:00:00+01:00,.FTSE,2.89E-05
2012-05-02 00:00:00+01:00,.FTSE,5.05E-05
2012-05-03 00:00:00+01:00,.FTSE,7.55E-05
2012-05-04 00:00:00+01:00,.FTSE,0.000102296
2012-05-08 00:00:00+01:00,.FTSE,8.98E-05
2012-05-09 00:00:00+01:00,.FTSE,0.000110298
2012-05-10 00:00:00+01:00,.FTSE,7.72E-05
2012-05-11 00:00:00+01:00,.FTSE,9.17E-05
2012-05-14 00:00:00+01:00,.FTSE,0.000239347
2012-05-15 00:00:00+01:00,.FTSE,0.000117895
2012-05-16 00:00:00+01:00,.FTSE,0.000191142
2012-05-17 00:00:00+01:00,.FTSE,0.000103039
2012-05-18 00:00:00+01:00,.FTSE,0.000194243
2012-05-21 00:00:00+01:00,.FTSE,6.76E-05
2012-05-22 00:00:00+01:00,.FTSE,0.000183184
2012-05-23 00:00:00+01:00,.FTSE,0.000236139
2012-05-24 00:00:00+01:00,.FTSE,0.000239239
2012-05-25 00:00:00+01:00,.FTSE,8.84E-05
2012-05-28 00:00:00+01:00,.FTSE,0.000167369
2012-05-29 00:00:00+01:00,.FTSE,0.000146408
2012-05-30 00:00:00+01:00,.FTSE,0.000237632
2012-05-31 00:00:00+01:00,.FTSE,9.96E-05
2012-06-01 00:00:00+01:00,.FTSE,0.000145267
2012-06-06 00:00:00+01:00,.FTSE,0.000137502
2012-06-07 00:00:00+01:00,.FTSE,9.67E-05
2012-06-08 00:00:00+01:00,.FTSE,0.000125491
2012-06-11 00:00:00+01:00,.FTSE,0.000317526
2012-06-12 00:00:00+01:00,.FTSE,0.000140918
2012-06-13 00:00:00+01:00,.FTSE,8.96E-05
2012-06-14 00:00:00+01:00,.FTSE,8.59E-05
2012-06-15 00:00:00+01:00,.FTSE,8.21E-05
2012-06-18 00:00:00+01:00,.FTSE,0.00027189
2012-06-19 00:00:00+01:00,.FTSE,8.59E-05
2012-06-20 00:00:00+01:00,.FTSE,4.20E-05
2012-06-21 00:00:00+01:00,.FTSE,7.38E-05
2012-06-22 00:00:00+01:00,.FTSE,0.000183787
2012-06-25 00:00:00+01:00,.FTSE,4.91E-05
2012-06-26 00:00:00+01:00,.FTSE,7.30E-05
2012-06-27 00:00:00+01:00,.FTSE,5.11E-05
2012-06-28 00:00:00+01:00,.FTSE,0.000114663
2012-06-29 00:00:00+01:00,.FTSE,0.000308397
2012-07-02 00:00:00+01:00,.FTSE,6.12E-05
2012-07-03 00:00:00+01:00,.FTSE,3.22E-05
2012-07-04 00:00:00+01:00,.FTSE,2.19E-05
2012-07-05 00:00:00+01:00,.FTSE,7.88E-05
2012-07-06 00:00:00+01:00,.FTSE,4.84E-05
2012-07-09 00:00:00+01:00,.FTSE,4.73E-05
2012-07-10 00:00:00+01:00,.FTSE,3.78E-05
2012-07-11 00:00:00+01:00,.FTSE,8.03E-05
2012-07-12 00:00:00+01:00,.FTSE,0.000123908
